"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik"
2000,3.97982723787055,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004841903009073,0.000351003713777,13.3509667306912,1660,0.861492212951847,0.970350583564174,0.892356202451232,1.86E-05,0.4,4,0.990518509892414,17.171099903758,0.333333333333333,5792.39234783823,178.395612717041,1.73064295697091,318.105994357072,18.2972104819468,117.241193168786,3.4968837228977,8.04696939551656,941.476041865969,155018.248723745,14448.4128520262,7.75E-05,0.99812760810381,-1294.50369625437
2000,4.08239385412912,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004841903009073,0.000351003713777,13.9830695173339,1660,0.912164890112599,0.95442960066946,0.849399347607806,1.8E-05,0.4,4,0.990518509892414,17.2302179580076,0.333333333333333,7362.78470106092,236.320438263593,2.13186423865402,297.887649814871,23.706930817051,160.467210547163,5.66281010327942,5.50747522449695,913.271745002131,186656.591693141,16199.1858590312,6.52E-05,0.998052128899714,-1294.5037946533
2000,4.26162000002637,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004841903009073,0.000351003713777,13.9830695173339,1660,0.941286539013725,0.920729057484804,0.840082023674886,1.72E-05,0.4,4,0.990518509892414,17.1516767617457,0.333333333333333,6926.39888538411,366.317205740503,1.94902029640013,335.572647988581,27.8867977952248,102.339506612931,5.62716426858263,9.83367628982506,575.870317084918,123338.058835045,20255.6836771445,9.75E-05,0.997988926056066,-1294.50387537909
2000,4.37507282659505,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004841903009073,0.000351003713777,13.9830695173339,1660,0.961951317531345,0.980673079936843,0.772830251339942,1.75E-05,0.4,4,0.990518509892414,17.1568577601412,0.333333333333333,7512.89910764247,329.17104063546,1.85581162754361,337.603811343597,19.6733259901888,79.8334132946973,5.41237622282225,15.3425409287647,766.553931756095,205598.101269873,16256.1034297807,9.14E-05,0.996850441092501,-1294.50392982305
2000,4.39645918947388,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004841903009073,0.000351003713777,13.9830695173339,1660,0.981286539013725,0.973823942254489,0.766999265051623,1.77E-05,0.4,4,0.990518509892414,17.2023061765293,0.333333333333333,6441.84886659007,259.458453972209,1.90613902374368,334.103799607203,17.1905328375066,90.8250628711932,4.46154007041414,14.43082347196,1109.43135264357,212159.855502627,14430.2765012019,0.000137106233259,0.996915778682848,-1294.50397276757
2000,4.49880669952516,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004841903009073,0.000351003713777,13.9830695173339,1660,0.991099404403862,0.97605302826504,0.767912355568533,1.85E-05,0.4,4,0.990518509892414,17.2095049828888,0.333333333333333,7209.41395715847,251.08486581224,1.95427849320603,330.829350666408,18.1394425804817,77.0171245641905,4.25471202401811,13.826543657799,955.983945929878,204065.642195463,18179.0661228376,0.000104907176361,0.997170008812792,-1294.50408058382
2000,4.62651601215696,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005593999167639,0.000311873570179,9.16169403361158,1660,0.999999999999,0.771077029844895,0.954609939349613,1.95E-05,0.4,4,0.96647921644339,17.1662926895416,0.333333333333333,19967.6671274098,411.176426690635,16.5590460352664,309.809494107747,32.4118157061163,84.0532271279335,2.22289486470328,7.23161260487595,6309.00313556596,128699.061467606,19115.4339757219,0.000222288107529,0.992907927588462,-1294.50423650683
2000,4.70945897572299,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005593999167639,0.000311873570179,9.16169403361158,1660,0.999999999999,0.768886810044334,0.969217895479041,1.97E-05,0.4,4,0.96647921644339,17.1582013176306,0.333333333333333,16344.8232636718,419.249921106831,20.0301927719218,285.622656066287,32.189022117313,93.1976136808284,3.06220409828318,7.37904683041447,5719.41026073884,178379.821398653,21606.420801526,0.000133181701146,0.995593356472627,-1294.50427936509
2000,4.83484751695038,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.957699124454952,0.52202465202058,0.985058378956785,7.28E-06,0.4,4,0.999439654323455,17.1101968875756,0.333333333333333,28741.6670245561,55.5277535917738,1.17716811559547,576.114274373117,14.8831523573549,66.488942609211,7.3242868135762,10.1994280744089,123.217485460433,59788.4034342165,34890.0428449896,0.000232257914023,0.995304026855753,-1294.5043030238
2000,4.90191799717247,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.957699124454952,0.527244898540786,0.988267758077592,7.53E-06,0.4,4,0.999439654323455,17.1296208980365,0.333333333333333,25251.1838478275,52.5622357094832,1.2276455760593,564.668007104298,12.6901787316665,49.9209281425527,6.75525896639251,13.4299026818717,132.543236259842,63335.088605828,36403.6613258248,0.000275504517035,0.994939402197582,-1294.50445055934
2000,5.07235139704191,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.957699124454952,0.570962360620329,0.921300201538557,8.19E-06,0.4,4,0.999439654323455,17.0972821659284,0.333333333333333,11486.8835720027,151.956726696319,1.77564548689856,523.1470959507,35.9018666392403,57.1105579250576,11.6020962826896,10.8296119024023,112.904706343831,68838.0572854672,33834.9716165881,0.0001298777016,0.997137468916302,-1294.50473319231
2000,5.19967772149566,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.957699124454952,0.696646228238838,0.755382723465643,1E-05,0.4,4,0.876201169600866,17.0418807627458,0.333333333333333,69604.8751287305,26.9660141658403,0.853130233329702,467.589973732104,97.7883993697653,39.790768558557,5.34913145772795,8.34529155254724,167.850031770432,144312.909127973,13676.4354967075,6.59E-05,0.999190336537642,-1294.50487752572
2000,5.25060298579264,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.957699124454952,0.703612690521226,0.754131958634661,1E-05,0.4,4,0.876201169600866,17.0496108029438,0.333333333333333,67451.9260090645,30.7395976344955,0.812818405209545,461.570260205492,97.2376694163738,38.8554595230743,5.4968058788105,8.06721652689312,151.328053441106,169747.152473786,13097.4673043969,8.72E-05,0.999061022319862,-1294.50491682105
2000,5.38770529701999,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.997699124454952,0.601229272379303,0.835116986971856,8.66E-06,0.4,4,0.876201169600866,17.0131516321765,0.333333333333333,102951.555830756,41.655971979981,0.392363662224381,474.286165246925,32.432974221818,72.1906541474644,6.93212522436048,9.77051030325392,382.891889853465,177175.148195188,11374.282784185,6.29E-05,0.998716120419796,-1294.50517902847
2000,5.47687078236364,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.997699124454952,0.625641591767285,0.810359634994072,9.04E-06,0.4,4,0.876201169600866,17.0144536801407,0.333333333333333,83933.8365339868,39.3462053655581,0.513031018206981,475.43565727044,26.9537543969477,80.7651226784212,6.18265660081943,10.3760403254977,363.54419567701,159452.41467156,11638.6822084753,6.1E-05,0.998884646127766,-1294.50529455781
2000,5.53062110907167,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004169885547128,0.000540923679337,27.8028989160177,1660,0.997699124454952,0.619447120561668,0.834004427820866,8.83E-06,0.4,4,0.876201169600866,17.0466310848502,0.333333333333333,89942.7324527317,35.2441334908653,0.442752533716999,459.093432362083,26.6772724678002,70.8077934309881,5.75049551220428,10.3453313768126,424.528852086995,146087.805201228,11151.0918756376,5.87E-05,0.999006122598298,-1294.50553092688
2000,5.61960013069266,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005539583161947,0.000568085324639,28.6207128136478,1660,0.815469245865919,0.495588333909242,0.933538039580103,7.44E-06,0.4,4,0.809160196692503,17.0359716081093,0.333333333333333,19242.9056563969,221.347655282531,19.780246702308,611.718569674593,24.1466571518322,27.8990413121128,1.66181151682698,9.30048154463978,1.008179017319,420052.167397159,38945.2825049156,3.97E-06,0.999942060971706,-1294.50555070612
2000,5.76938701480961,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005539583161947,0.000568085324639,28.6207128136478,1660,0.815469245865919,0.500544217248334,0.935004158324966,7.44E-06,0.4,4,0.809160196692503,17.0077297939314,0.333333333333333,17238.0721491096,233.960730740374,22.0128672823956,606.161473353285,28.1384650180283,26.125837173552,1.83064817219977,7.8346794535245,1.16896083159348,381523.558084944,45187.1380699122,4.03E-06,0.999947050616035,-1294.50593914527
2000,5.89326967264955,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008233489220048,0.000466769427231,8.75758711925161,1660,0.729526646272701,0.995736860410364,0.461367527830224,3.95E-05,0.4,4,0.294995750138245,17.0912824923107,0.333333333333333,97.0734283696432,41.6423628065742,17.7586910950381,264.920317214878,9.03367222321058,212.447511851596,2.62627712361494,53.8331580864362,687.767625706064,29755.4684683958,3.83094416674473,0.999855318018901,0.000140315656355,-1294.50593919114
2000,6.01814623003566,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008233489220048,0.000480913007645,9.74126544934681,1660,0.723742099671622,0.996211058686972,0.457038079336421,3.71E-05,0.4,4,0.294995750138245,17.1315181230169,0.333333333333333,106.005557904778,47.4887356383157,18.99901724865,293.549148993327,9.44308188919835,179.714622105812,2.6826558043204,51.5394721526726,678.591106502702,25561.9189348648,4.52740970840912,0.999936519981759,5.96E-05,-1294.50646303684
2000,6.11034089007398,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008233489220048,0.000490579359099,9.82770284534053,1660,0.72233519319554,0.996125262994437,0.453623572118017,3.63E-05,0.4,4,0.294995750138245,17.1715820499994,0.333333333333333,104.714835803338,50.6420139088401,19.4137965350522,298.507939846937,9.62100522700107,175.960842960933,2.71084515915838,45.8758069230004,667.953572970039,26449.1728653145,4.54917437954456,0.999938375303194,5.79E-05,-1294.50649834469
2000,6.19328174561041,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008233489220048,0.000500440004217,9.76064428453793,1660,0.713753010037437,0.995991084526558,0.453633902569778,3.72E-05,0.4,4,0.294995750138245,17.1764756061835,0.333333333333333,96.2791920980334,44.533622692019,16.4699474732007,300.611557651231,8.93733402973755,178.906133626827,2.36803447528508,48.6074914951445,732.087730291276,47782.8003207731,4.08424522025801,0.999941098347038,5.52E-05,-1294.50665192021
2000,6.25621812390406,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008233489220048,0.000505444404259,10.1808199014186,1660,0.717183536416972,0.996635562204027,0.44897660021251,3.66E-05,0.4,4,0.294995750138245,17.2029775816216,0.333333333333333,111.830307146919,51.465231466774,10.2874957770228,306.141647852871,9.27976392410844,167.389540049022,2.61168363958984,46.2380056534077,746.574635336114,29657.0423333464,4.2389498819555,0.999933786142166,6.27E-05,-1294.50673591049
2000,6.42696693221064,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003980632299581,0.000688345451642,5.81074411637762,1660,0.89442326762399,0.493432701932119,0.999800390992821,4.24E-05,0.4,4,0.958507040541179,17.0450760378683,0.333333333333333,40913.3503462132,8.38058581001683,0.040303707307779,52.5770656400283,88.6004518502481,87.1601572502848,30.4206809242569,8.09613286142547,79.8291843793474,51198.103117788,93161.2792833131,1.16E-05,0.999678004955535,-1294.50684183588
2000,6.47659347747105,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.008233489220048,0.000531227148643,10.1317264017947,1660,0.698460445673458,0.996403248947444,0.437871160140203,3.76E-05,0.4,4,0.294995750138245,17.1346396137235,0.333333333333333,89.4396152082899,48.3696407137939,18.7657916636785,318.397081817579,6.57400921757695,164.044339300044,3.09304060652715,32.314347815501,884.185655047187,33302.3252571292,5.23544042076259,0.999938007454468,5.84E-05,-1294.50690761306
2000,6.61584506810679,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003980632299581,0.000737999493168,6.20221057651027,1660,0.880458826317976,0.467348272694673,0.999797305119773,4.19E-05,0.4,4,0.958507040541179,17.0714672987811,0.333333333333333,45466.8944841389,8.95807962316909,0.039835678646637,56.6093310086891,105.131730603011,87.9926712729804,25.4884014915484,7.920806244869,78.1496472139382,51632.9209518793,98023.1491642673,1.15E-05,0.99966235874007,-1294.50691140438
2000,6.67359600972962,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003980632299581,0.000723457987617,6.08191824346819,1660,0.89097236339769,0.477725495005709,0.999796479957075,4.21E-05,0.4,4,0.958507040541179,17.0881225411366,0.333333333333333,41156.0618661766,8.52591851534279,0.041171696664657,51.2383103305368,88.0604236907284,90.0201633048487,28.6541115207459,7.86514805162597,78.9700422407005,49677.8046699824,99099.2525771956,1.14E-05,0.999682036027348,-1294.50700956864
2000,6.73453578252528,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006391973109434,0.000900779904281,25.798538733987,1660,0.695858467509141,0.344645805989802,0.86034734130545,8.56E-06,0.4,4,0.78497075015275,17.1063466082295,0.333333333333333,23292.361615545,14.0861721983379,1.880167454486,334.184404210536,41.1573642444883,345.398115690338,3.77237284621613,2.7594227192833,1666.18516991758,179576.156347529,380.800679292322,6.56E-08,0.999999600568648,-1294.50709669537
2000,6.92076059696522,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006391973109434,0.000900779904281,25.798538733987,1660,0.695858467509141,0.3480922640497,0.862039315897589,8.77E-06,0.4,4,0.78497075015275,17.103665003962,0.333333333333333,21122.3732250263,15.8735744995348,1.78943173408797,334.414669254058,38.1675253667734,337.935248577513,4.05995588058742,2.98032174613365,1443.78565787128,169953.642160986,849.188380469394,7.74E-08,0.999999449124754,-1294.50712401557
2000,7.02034164838217,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003018324273607,0.001053872315703,25.4592517740295,1660,0.906903913848126,0.683314969920571,0.583079611327921,2.15E-05,0.4,4,0.950843033034724,16.8709829710084,0.333333333333333,10002.9733207581,437.66265714891,4.89684189597459,284.475442919519,26.6603419405399,41.3849894924719,2.88132719572541,16.1785822700953,156.663925992073,180222.29581163,1876.49485437401,0.000117443152743,0.997969821500345,-1294.50718981413
2000,7.12845815422822,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003009311454997,0.001107630395326,25.496816212868,1660,0.897430281222363,0.677214725033357,0.578502092046493,2.07E-05,0.4,4,0.863844161523162,16.9144456677304,0.333333333333333,8971.50743653553,392.245555653582,4.82487746372152,287.665999952071,24.3414075845705,36.2490644437665,2.72324643433865,14.0169829014237,198.622871216335,158778.557442629,2232.63810709899,0.000120339930168,0.99834532141372,-1294.50748014144
2000,7.21982936218277,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0031433678953,0.001075055149248,25.1085581487926,1660,0.897473628599323,0.6750715913845,0.577208300498235,2.06E-05,0.4,4,0.874235368825062,16.949600400909,0.333333333333333,9390.94477647,368.624582261982,4.53774700571425,285.771156069394,26.0495832747501,34.4487302950245,2.58043869183687,13.3717752178371,196.192604143462,147003.279003155,2427.76639436722,0.000126670764455,0.998452264881201,-1294.50763109763
2000,7.25743847034265,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002996346955378,0.001096663757748,26.8003189628043,1660,0.906586333117057,0.682609824479045,0.582039658866831,1.99E-05,0.4,4,0.957589626014959,16.9161064205148,0.333333333333333,9833.13935874903,421.399359388906,5.08931497062299,269.312382673654,25.3257842093849,35.1117278013267,2.96147325599086,15.3085791016338,201.05516994704,173560.718484841,1978.98815459948,0.000122789893311,0.998063954096062,-1294.50770493006
2000,7.3505909905124,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002976475637825,0.001152604630974,25.2869198077261,1660,0.8976519659683,0.676160399816886,0.575932940699613,2.18E-05,0.4,4,0.87236531054308,16.9721472346292,0.333333333333333,8201.88745007099,339.795524883799,5.27101577468866,275.689594054399,22.168190887749,30.7877381529878,3.03310066035114,13.2038046624552,214.394242872264,144451.42184313,2603.34876738216,0.00013692906993,0.998375380486101,-1294.50771460162
2000,7.45887685756481,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002995845002412,0.001141192703934,25.9654469795375,1660,0.897783531007704,0.676856128505984,0.578824186712896,2.08E-05,0.4,4,0.8762597383537,16.928203603014,0.333333333333333,8982.75404442485,350.603518194125,4.54761128492776,278.490594424652,22.7381213819314,31.214192113965,2.89470521531284,12.4249012225161,201.000427351053,148819.30764247,2471.75126549093,0.000129141207976,0.99850966693523,-1294.50772688172
2000,7.630452586836,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006411229752139,0.00084017368004,24.6518079676849,1660,0.705502934459806,0.581266050368672,0.56269226633134,1.43E-05,0.4,4,0.966089321634457,17.0597372982618,0.333333333333333,26095.1635971702,176.480371182969,6.31665888194262,115.606750115368,25.4328760239229,392.463298774573,0.13283455087283,7.68277901478849,21027.2845221587,156147.023168086,444.509801179165,1.62E-07,0.999993321329702,-1294.50816472805
2000,7.67606198912638,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00641990583159,0.00084017368004,24.5790364970556,1660,0.700261451153677,0.583252309854107,0.568052994138057,1.44E-05,0.4,4,0.933415093243366,17.0497797324325,0.333333333333333,27500.5010738444,171.050612624853,5.87797953404656,124.990814092275,25.5014233480786,380.557748914603,0.130664780886759,7.5882582114718,22285.9065375799,144805.081762855,419.944279509972,1.33E-07,0.999994485397921,-1294.50821503148
2000,7.75656242797799,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00642406279406,0.000848575416841,26.7681994702559,1660,0.704925271431457,0.581018528353545,0.561544952447359,1.33E-05,0.4,4,0.932696632058246,17.0563049509615,0.333333333333333,26625.1135436302,181.388024323301,6.2173182444239,114.427829393672,25.8072595766786,414.64420857412,0.125512274323177,7.88933441992919,21209.6692299344,143437.01304187,410.177786289121,1.66E-07,0.999993639463012,-1294.50822645241
2000,7.87574139067566,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006330920660942,0.000874288100546,25.0512999383541,1660,0.694268898630987,0.581854559121779,0.566672828637919,1.47E-05,0.4,4,0.879116781524958,17.0505574913613,0.333333333333333,23631.7814955713,163.435898149591,5.96399500141939,122.654114055205,22.3662498242888,389.945195484666,0.143797583385065,6.49226470130445,24053.3373747397,134247.522844007,461.173907574927,1.62E-07,0.999994328006335,-1294.50822985792
2000,8.05344619483427,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006388903355011,0.000909787703324,21.982866758495,1660,0.683428343900631,0.572699754549372,0.557192462621345,1.7E-05,0.4,4,0.9520298009074,17.0622755251998,0.333333333333333,18471.1534748661,177.623669711832,6.60045048551356,73.7310588138102,29.0504268128961,391.665951103879,0.123272939438475,9.3409719865675,20930.7258119329,148454.7003993,455.156888885074,1.7E-07,0.999993603723531,-1294.50846538737
2000,8.15982907114171,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006335873928486,0.000928074436161,22.4372908856185,1660,0.68069743927901,0.571866305256521,0.557695493859633,1.67E-05,0.4,4,0.955111912958491,17.0692557401132,0.333333333333333,22431.5997346971,160.906708424604,6.40339821690716,69.8813277069842,24.0767126873516,396.112694827774,0.127285395199239,7.59093226266755,21538.1623157749,133450.147546439,500.266791641932,1.73E-07,0.999994166889022,-1294.50851495922
2000,8.19038993699171,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006366128845459,0.000928074436161,22.379187669803,1660,0.679174238421449,0.573703312046282,0.551909420765683,1.7E-05,0.4,4,0.984726738306211,17.0410080751691,0.333333333333333,8455.98031934396,228.330925623745,6.66137353046405,82.2940446708535,27.1912977223639,375.215611337158,0.116824918718979,9.85481031357448,24820.0457937964,176112.102375396,393.331949292831,2.19E-07,0.999991076504506,-1294.50853954557
2000,8.28057988008302,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006299022147698,0.000937355180522,22.9643432155053,1660,0.679597921538164,0.574496492063177,0.560752632290164,1.64E-05,0.4,4,0.95476541949151,17.0864298254215,0.333333333333333,22610.7567655503,160.895968984843,6.58598154105748,66.8062360895507,24.2988455112415,391.247371529839,0.127347780130923,7.51345575964198,21438.8399538924,136331.739313249,481.533754086138,1.76E-07,0.999994228682406,-1294.5085541739
2000,8.36677821918613,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006339965449808,0.000985169715242,24.5028768883008,1660,0.671718173753477,0.566328444950772,0.543353470640664,1.59E-05,0.4,4,0.929627119715353,17.1027538768202,0.333333333333333,8727.98464366155,204.690110708349,6.76076570921539,93.1537687189231,24.9820183947063,381.717053558313,0.15147744112059,8.35915327318806,28204.1226977193,160784.03511424,500.275525846515,2.1E-07,0.999993639496829,-1294.50876771997
2000,8.50692435639631,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00630255190457,0.001004971626518,26.133458381682,1660,0.668116001789655,0.567032194287349,0.544790182874702,1.52E-05,0.4,4,0.957046799163456,17.1165517733317,0.333333333333333,8776.49350841886,202.707280456792,6.66812928560192,91.9986465059993,24.5206674015176,375.603842027924,0.15019111548618,8.39611172373738,26381.4121388357,169238.497183128,512.913140234967,2.11E-07,0.999993598086813,-1294.50890296296
2000,8.59244791938835,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006266905758276,0.001025171556211,26.3532144768983,1660,0.668681071521756,0.56182134520797,0.545749244408774,1.54E-05,0.4,4,0.919782565825971,17.1457677683269,0.333333333333333,8711.07124091636,208.004550521965,6.72912435136857,81.5392733868128,25.1635160104887,392.973007853175,0.148556197558152,8.34596431239867,28625.261784296,168609.512198543,502.815343574879,2.08E-07,0.99999365372837,-1294.50912221508
2000,8.73079231455103,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.014643110676813,0.000626234360248,21.1096006798709,1660,0.551084830533359,0.989487344192933,0.327651928754387,2.19E-05,0.4,4,0.672155707304076,17.1548766622717,0.333333333333333,8996.12498538572,139.558278819927,3.66066226165391,340.371600910591,39.0188694462848,23.443710099092,2.28666425061049,23.0995352337483,11.1003787498931,264072.15981214,1420.90311103885,0.005019016978831,0.992151261084449,-1294.50928354484
2000,8.79954332280145,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006419504551543,0.000995876830073,21.3258838563988,1660,0.703430708651942,0.579785402559806,0.486426540750771,1.97E-05,0.4,4,0.596948064179103,17.0250887214648,0.333333333333333,47477.0709092067,244.619732137821,10.00936375445,86.4699656925645,60.7738786175223,371.995955719309,5.5343788386935,12.7332595977023,245.739311944956,171186.234833059,508.247279078853,1.53E-08,0.99999778515849,-1294.50938478248
2000,8.95710345796376,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006343652597156,0.00103631342284,21.31276023553,1660,0.699139804251098,0.57800067069687,0.482836294423695,2.06E-05,0.4,4,0.566543978092462,17.0376736903756,0.333333333333333,41483.354753363,215.440766962158,9.71418319088658,94.9316256172541,51.2152726338399,367.476954333152,5.46570944574648,11.167074912159,270.561265260193,175045.360566413,520.679095769917,1.52E-08,0.999998097395322,-1294.50938986416
2000,9.05979141691149,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006286317402167,0.001078391903424,19.8907734215197,1660,0.68601487099416,0.57651500362064,0.477751913504334,2.27E-05,0.4,4,0.584932608860364,17.0295709460863,0.333333333333333,42919.6357944491,224.491054161585,9.71577287993905,106.117948174973,46.5530601049748,318.660033612308,5.49152597604875,11.9042573260615,250.800740050462,187762.435589845,543.399065532581,1.47E-08,0.999998084468352,-1294.50940884024
2000,9.15852140535496,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006107688272008,0.0008566077869,13.9690969232153,1660,0.942708150981898,0.260087323424605,0.92780313972986,1.15E-05,0.4,4,0.687835277803517,17.0426179171988,0.333333333333333,18260.954625509,274.911921219359,9.93268507321911,157.013310506048,78.3910342811823,440.327910504929,2.21683179069909,7.88045127106718,467.914576294649,133451.896668052,25901.2098867556,2.53E-09,0.999894150535619,-1294.50949172131
